157.99999E-3	142.33206E-12	158.00001E-3	-19.097221E+0	3.5358121E-12	-4.6451554E+0	781.34652E-6	141.98838E-12	158.00001E-3	-22.632269E+0	3.4159422E-12	-4.6451554E+0	781.34652E-6	1.1092328E-9	999.98510E-3	4.7353408E+3	-92.034415E-12	-0.0000000E+0	-0.0000000E+0	1.3654818E-9	999.98510E-3	5.4157324E+3	8.0723987E-12	-0.0000000E+0	-0.0000000E+0
157.00001E-3	140.74143E-12	157.00001E-3	-15.016969E+0	3.4733728E-12	-4.6451554E+0	781.34652E-6	140.73295E-12	157.00001E-3	-11.428755E+0	3.3182879E-12	-4.6451554E+0	781.34652E-6	1.3345747E-9	1.0000149E+0	-1.4763860E+3	16.942612E-12	-0.0000000E+0	-0.0000000E+0	1.3492852E-9	1.0000149E+0	-2.8740911E+3	53.279249E-12	-0.0000000E+0	-0.0000000E+0
156.00000E-3	139.56736E-12	156.00000E-3	-11.692793E+0	3.3975628E-12	-4.6451554E+0	781.34652E-6	139.26790E-12	156.00000E-3	-13.702925E+0	3.3123879E-12	-4.6451554E+0	781.34652E-6	1.2911173E-9	1.0000000E+0	-5.5835952E+3	47.365226E-12	-0.0000000E+0	-0.0000000E+0	1.3472945E-9	1.0000000E+0	-3.3297451E+3	46.622768E-12	-0.0000000E+0	-0.0000000E+0
155.00000E-3	138.25764E-12	155.00000E-3	1.5359390E+0	3.4425919E-12	-4.6451554E+0	781.34652E-6	138.14885E-12	155.00000E-3	-3.0138958E+0	3.2060999E-12	-4.6451554E+0	781.34652E-6	1.2425868E-9	1.0000000E+0	-7.8549033E+3	-11.071850E-12	-0.0000000E+0	-0.0000000E+0	1.2126248E-9	1.0000000E+0	-4.1883335E+3	48.751485E-12	-0.0000000E+0	-0.0000000E+0
154.00000E-3	137.12899E-12	154.00000E-3	-685.93609E-3	3.4482400E-12	-4.6451554E+0	781.34652E-6	136.93424E-12	154.00000E-3	-10.033741E+0	3.2708966E-12	-4.6451554E+0	781.34652E-6	1.2154697E-9	1.0000000E+0	-2.1978879E+3	-26.677391E-12	-0.0000000E+0	-0.0000000E+0	1.1843974E-9	1.0000000E+0	6.2407178E+3	-18.984992E-12	-0.0000000E+0	-0.0000000E+0
153.00000E-3	135.77177E-12	153.00000E-3	2.4952908E+0	3.5137295E-12	-4.6451554E+0	781.34652E-6	135.76663E-12	153.00000E-3	-31.086376E+0	3.2906260E-12	-4.6451554E+0	781.34652E-6	1.3206354E-9	1.0000000E+0	-2.9727021E+3	-6.4080555E-12	-0.0000000E+0	-0.0000000E+0	1.1279149E-9	1.0000000E+0	11.745031E+3	-779.10611E-15	-0.0000000E+0	-0.0000000E+0
152.00001E-3	134.35854E-12	152.00000E-3	10.095770E+0	3.3602982E-12	-4.6451554E+0	781.34652E-6	134.83333E-12	152.00000E-3	-22.256014E+0	3.1758754E-12	-4.6451554E+0	781.34652E-6	1.2938151E-9	1.0000149E+0	-3.2693970E+3	70.379286E-12	-0.0000000E+0	-0.0000000E+0	1.1497617E-9	1.0000149E+0	-2.3704089E+3	66.366385E-12	-0.0000000E+0	-0.0000000E+0
150.99999E-3	133.45286E-12	151.00001E-3	1.6800352E+0	3.3798136E-12	-4.6451554E+0	781.34652E-6	133.11306E-12	151.00001E-3	-14.022681E+0	3.1549388E-12	-4.6451554E+0	781.34652E-6	1.1556255E-9	999.97020E-3	3.4454038E+3	-19.084238E-12	-0.0000000E+0	-0.0000000E+0	1.4146500E-9	999.97020E-3	-5.3436426E+3	14.975181E-12	-0.0000000E+0	-0.0000000E+0
150.00001E-3	131.87530E-12	150.00001E-3	699.23365E-3	3.5702426E-12	-4.6451554E+0	781.34652E-6	132.04773E-12	150.00001E-3	-20.020321E+0	3.2559430E-12	-4.6451554E+0	781.34652E-6	1.3671740E-9	1.0000149E+0	1.8858206E+3	-124.28239E-12	-0.0000000E+0	-0.0000000E+0	1.2540546E-9	1.0000149E+0	-394.75568E+0	-6.6726997E-12	-0.0000000E+0	-0.0000000E+0
149.00000E-3	130.61860E-12	149.00000E-3	2.8833447E+0	3.6194791E-12	-4.6451554E+0	781.34652E-6	130.74694E-12	149.00000E-3	-10.087833E+0	3.0338050E-12	-4.6451554E+0	781.34652E-6	1.2378406E-9	1.0000000E+0	-3.5800300E+3	-68.709871E-12	-0.0000000E+0	-0.0000000E+0	1.2557013E-9	1.0000000E+0	-5.2322329E+3	110.54394E-12	-0.0000000E+0	-0.0000000E+0
148.00000E-3	129.77176E-12	148.00000E-3	14.818743E+0	3.6194049E-12	-4.6451554E+0	781.34652E-6	129.42344E-12	148.00000E-3	-6.4022965E+0	3.0150559E-12	-4.6451554E+0	781.34652E-6	1.0639246E-9	1.0000000E+0	-6.8865483E+3	-20.193874E-12	-0.0000000E+0	-0.0000000E+0	1.2835402E-9	1.0000000E+0	-4.7802036E+3	28.660610E-12	-0.0000000E+0	-0.0000000E+0
147.00000E-3	128.31046E-12	147.00000E-3	12.683598E+0	3.6656502E-12	-4.6451554E+0	781.34652E-6	128.26576E-12	147.00000E-3	-3.7987194E+0	3.1529302E-12	-4.6451554E+0	781.34652E-6	1.2607806E-9	1.0000000E+0	-899.98541E+0	-31.501215E-12	-0.0000000E+0	-0.0000000E+0	1.1457617E-9	1.0000000E+0	-2.7352236E+3	-95.671325E-12	-0.0000000E+0	-0.0000000E+0
146.00000E-3	127.18082E-12	146.00000E-3	10.798521E+0	3.6886483E-12	-4.6451554E+0	781.34652E-6	127.33012E-12	146.00000E-3	-1.6559314E+0	3.2483035E-12	-4.6451554E+0	781.34652E-6	1.2191335E-9	1.0000000E+0	2.0236517E+3	-17.154212E-12	-0.0000000E+0	-0.0000000E+0	962.35320E-12	1.0000000E+0	-2.2755759E+3	-79.043383E-12	-0.0000000E+0	-0.0000000E+0
145.00000E-3	125.96056E-12	145.00000E-3	8.5096540E+0	3.6608264E-12	-4.6451554E+0	781.34652E-6	126.49048E-12	145.00000E-3	652.62079E-3	3.2241273E-12	-4.6451554E+0	781.34652E-6	1.1613187E-9	1.0000000E+0	1.3044283E+3	24.641263E-12	-0.0000000E+0	-0.0000000E+0	1.0135205E-9	1.0000000E+0	-1.6804613E+3	10.434124E-12	-0.0000000E+0	-0.0000000E+0
143.99999E-3	124.92779E-12	144.00001E-3	10.461843E+0	3.5971905E-12	-4.6451554E+0	781.34652E-6	124.92639E-12	144.00001E-3	163.44352E-3	3.1452399E-12	-4.6451554E+0	781.34652E-6	1.0607050E-9	999.98510E-3	-247.58861E+0	61.560007E-12	-0.0000000E+0	-0.0000000E+0	1.2323867E-9	999.98510E-3	-2.1693132E+3	64.935342E-12	-0.0000000E+0	-0.0000000E+0
143.00001E-3	123.95068E-12	143.00001E-3	8.6123095E+0	3.5075361E-12	-4.6451554E+0	781.34652E-6	124.20288E-12	143.00001E-3	9.4200659E+0	3.0774708E-12	-4.6451554E+0	781.34652E-6	1.0992459E-9	1.0000149E+0	2.0578936E+3	75.205571E-12	-0.0000000E+0	-0.0000000E+0	1.1142341E-9	1.0000149E+0	-3.6851985E+3	46.339613E-12	-0.0000000E+0	-0.0000000E+0
142.00000E-3	122.45301E-12	142.00000E-3	1.9780737E+0	3.4600411E-12	-4.6451554E+0	781.34652E-6	122.47652E-12	142.00000E-3	2.1347170E+0	3.1219328E-12	-4.6451554E+0	781.34652E-6	1.2954194E-9	1.0000000E+0	3.8288296E+3	48.790083E-12	-0.0000000E+0	-0.0000000E+0	1.3904267E-9	1.0000000E+0	3.9593425E+3	-34.662089E-12	-0.0000000E+0	-0.0000000E+0
141.00000E-3	121.38904E-12	141.00000E-3	3.7957959E+0	3.4485945E-12	-4.6451554E+0	781.34652E-6	121.33232E-12	141.00000E-3	-5.9996061E+0	3.2323879E-12	-4.6451554E+0	781.34652E-6	1.2017446E-9	1.0000000E+0	389.98071E+0	32.055889E-12	-0.0000000E+0	-0.0000000E+0	1.2722159E-9	1.0000000E+0	7.5287241E+3	-108.97489E-12	-0.0000000E+0	-0.0000000E+0
140.00000E-3	120.10876E-12	140.00000E-3	3.6489077E+0	3.3759555E-12	-4.6451554E+0	781.34652E-6	120.16627E-12	140.00000E-3	-12.125590E+0	3.4018530E-12	-4.6451554E+0	781.34652E-6	1.1255418E-9	1.0000000E+0	874.92957E+0	17.140334E-12	-0.0000000E+0	-0.0000000E+0	1.1334799E-9	1.0000000E+0	4.8861309E+3	-126.49599E-12	-0.0000000E+0	-0.0000000E+0
139.00000E-3	119.34222E-12	139.00000E-3	-1.8977035E+0	3.5039818E-12	-4.6451554E+0	781.34652E-6	119.13201E-12	139.00000E-3	-10.393305E+0	3.4275894E-12	-4.6451554E+0	781.34652E-6	1.0065262E-9	1.0000000E+0	2.9370947E+3	-49.765862E-12	-0.0000000E+0	-0.0000000E+0	1.0671304E-9	1.0000000E+0	-1.3872500E+3	-40.848318E-12	-0.0000000E+0	-0.0000000E+0
138.00000E-3	117.95707E-12	138.00000E-3	-531.63165E-3	3.4634194E-12	-4.6451554E+0	781.34652E-6	118.07443E-12	138.00000E-3	-2.4307096E+0	3.3808995E-12	-4.6451554E+0	781.34652E-6	1.2047977E-9	1.0000000E+0	1.1299280E+3	-24.107837E-12	-0.0000000E+0	-0.0000000E+0	1.0547653E-9	1.0000000E+0	-3.3686809E+3	-19.949497E-12	-0.0000000E+0	-0.0000000E+0
136.99999E-3	116.80425E-12	137.00001E-3	-4.0297184E+0	3.5594006E-12	-4.6451554E+0	781.34652E-6	117.00682E-12	137.00001E-3	-9.9131556E+0	3.5762073E-12	-4.6451554E+0	781.34652E-6	1.1677580E-9	999.98510E-3	2.6560676E+3	-49.626653E-12	-0.0000000E+0	-0.0000000E+0	1.0555563E-9	999.98510E-3	3.3398665E+3	-121.61297E-12	-0.0000000E+0	-0.0000000E+0
136.00001E-3	115.81330E-12	136.00001E-3	-8.4191074E+0	3.5732127E-12	-4.6451554E+0	781.34652E-6	115.98602E-12	136.00001E-3	-13.294817E+0	3.6658007E-12	-4.6451554E+0	781.34652E-6	986.70949E-12	1.0000149E+0	1.7807875E+3	-13.034880E-12	-0.0000000E+0	-0.0000000E+0	1.0805107E-9	1.0000149E+0	3.1207610E+3	-75.606292E-12	-0.0000000E+0	-0.0000000E+0
134.99999E-3	115.00427E-12	135.00001E-3	-1.3915732E+0	3.5011872E-12	-4.6451554E+0	781.34652E-6	114.73038E-12	135.00001E-3	-11.344504E+0	3.5836802E-12	-4.6451554E+0	781.34652E-6	955.83730E-12	999.98510E-3	-3.8429673E+3	58.611414E-12	-0.0000000E+0	-0.0000000E+0	1.1548275E-9	999.98510E-3	-2.6426211E+3	21.490691E-12	-0.0000000E+0	-0.0000000E+0
134.00000E-3	113.68442E-12	134.00000E-3	2.0275080E+0	3.4066107E-12	-4.6451554E+0	781.34652E-6	113.71547E-12	134.00000E-3	-795.49879E-3	3.6159125E-12	-4.6451554E+0	781.34652E-6	1.1250034E-9	1.0000149E+0	-1.9094270E+3	62.424392E-12	-0.0000000E+0	-0.0000000E+0	1.0500764E-9	1.0000149E+0	-5.1788164E+3	-10.421703E-12	-0.0000000E+0	-0.0000000E+0
133.00000E-3	112.77314E-12	133.00000E-3	-5.2849545E+0	3.4411905E-12	-4.6451554E+0	781.34652E-6	112.77545E-12	133.00000E-3	-6.9861817E+0	3.6595883E-12	-4.6451554E+0	781.34652E-6	1.1049750E-9	1.0000000E+0	2.7417861E+3	5.3240723E-12	-0.0000000E+0	-0.0000000E+0	1.0126324E-9	1.0000000E+0	386.84671E+0	-7.5501515E-12	-0.0000000E+0	-0.0000000E+0
132.00000E-3	111.35652E-12	132.00000E-3	-1.7632474E+0	3.4166485E-12	-4.6451554E+0	781.34652E-6	111.56769E-12	132.00000E-3	-2.5324240E+0	3.5442565E-12	-4.6451554E+0	781.34652E-6	1.2491996E-9	1.0000000E+0	-1.2970931E+3	53.954344E-12	-0.0000000E+0	-0.0000000E+0	1.0853241E-9	1.0000000E+0	-768.63702E+0	71.636343E-12	-0.0000000E+0	-0.0000000E+0
131.00000E-3	110.22448E-12	131.00000E-3	2.0962858E+0	3.1942081E-12	-4.6451554E+0	781.34652E-6	110.66985E-12	131.00000E-3	-4.8216558E+0	3.4760842E-12	-4.6451554E+0	781.34652E-6	1.1011031E-9	1.0000000E+0	-3.6424375E+3	116.86570E-12	-0.0000000E+0	-0.0000000E+0	924.57103E-12	1.0000000E+0	285.92624E+0	50.413132E-12	-0.0000000E+0	-0.0000000E+0
130.00000E-3	109.52297E-12	130.00000E-3	5.2693610E+0	3.2720001E-12	-4.6451554E+0	781.34652E-6	109.95580E-12	130.00000E-3	-4.4017200E+0	3.5388639E-12	-4.6451554E+0	781.34652E-6	870.35062E-12	1.0000000E+0	-2.5728516E+3	-29.862553E-12	-0.0000000E+0	-0.0000000E+0	931.31564E-12	1.0000000E+0	250.24411E+0	-5.4442019E-12	-0.0000000E+0	-0.0000000E+0
129.00001E-3	108.45536E-12	129.00001E-3	4.9239774E+0	3.4238803E-12	-4.6451554E+0	781.34652E-6	108.40041E-12	129.00001E-3	-4.4347148E+0	3.4620698E-12	-4.6451554E+0	781.34652E-6	1.0096152E-9	1.0000000E+0	-720.61749E+0	-136.71077E-12	-0.0000000E+0	-0.0000000E+0	1.2575103E-9	1.0000000E+0	-771.16168E+0	26.334742E-12	-0.0000000E+0	-0.0000000E+0
127.99999E-3	107.29534E-12	128.00001E-3	6.0897861E+0	3.5782657E-12	-4.6451554E+0	781.34652E-6	107.40924E-12	128.00001E-3	-1.1264507E+0	3.4837857E-12	-4.6451554E+0	781.34652E-6	1.0527997E-9	999.98510E-3	1.1014600E+3	-119.68630E-12	-0.0000000E+0	-0.0000000E+0	1.0351336E-9	999.98510E-3	-1.6680850E+3	27.748383E-12	-0.0000000E+0	-0.0000000E+0
127.00000E-3	106.54871E-12	127.00000E-3	-1.9309132E+0	3.5714465E-12	-4.6451554E+0	781.34652E-6	106.77478E-12	127.00000E-3	-2.2156222E+0	3.3706224E-12	-4.6451554E+0	781.34652E-6	887.19065E-12	1.0000149E+0	5.2030557E+3	-33.318830E-12	-0.0000000E+0	-0.0000000E+0	804.47798E-12	1.0000149E+0	-843.21478E+0	90.031142E-12	-0.0000000E+0	-0.0000000E+0
126.00000E-3	105.55232E-12	126.00000E-3	-5.8433690E+0	3.5928027E-12	-4.6451554E+0	781.34652E-6	105.69488E-12	126.00000E-3	1.4152625E+0	3.2317296E-12	-4.6451554E+0	781.34652E-6	988.88053E-12	1.0000000E+0	3.4433679E+3	-27.676373E-12	-0.0000000E+0	-0.0000000E+0	936.37409E-12	1.0000000E+0	-1.2977261E+3	110.28265E-12	-0.0000000E+0	-0.0000000E+0
125.00000E-3	104.34159E-12	125.00000E-3	-3.4343262E+0	3.6721555E-12	-4.6451554E+0	781.34652E-6	104.84673E-12	125.00000E-3	-1.2422841E+0	3.2020974E-12	-4.6451554E+0	781.34652E-6	1.1119416E-9	1.0000000E+0	-246.51859E+0	-46.521721E-12	-0.0000000E+0	-0.0000000E+0	931.37109E-12	1.0000000E+0	695.76624E+0	33.695199E-12	-0.0000000E+0	-0.0000000E+0
124.00000E-3	103.38264E-12	124.00001E-3	-4.9071808E+0	3.6545992E-12	-4.6451554E+0	781.34652E-6	103.83765E-12	124.00001E-3	-932.03598E-3	3.2625545E-12	-4.6451554E+0	781.34652E-6	970.80477E-12	999.99255E-3	2.2382239E+3	-2.7811898E-12	-0.0000000E+0	-0.0000000E+0	967.23818E-12	999.99255E-3	699.78522E+0	-15.255561E-12	-0.0000000E+0	-0.0000000E+0
123.00000E-3	102.61954E-12	123.00000E-3	-13.873180E+0	3.6360908E-12	-4.6451554E+0	781.34652E-6	102.86508E-12	123.00000E-3	-2.4196219E+0	3.1998278E-12	-4.6451554E+0	781.34652E-6	911.45658E-12	1.0000000E+0	4.5532002E+3	27.125815E-12	-0.0000000E+0	-0.0000000E+0	981.90012E-12	1.0000000E+0	-150.04164E+0	32.967486E-12	-0.0000000E+0	-0.0000000E+0
122.00000E-3	101.35227E-12	122.00000E-3	-9.5115376E+0	3.5759709E-12	-4.6451554E+0	781.34652E-6	101.88497E-12	122.00000E-3	2.0217478E+0	3.1543294E-12	-4.6451554E+0	781.34652E-6	1.0688661E-9	1.0000075E+0	-1.2881787E+3	46.229114E-12	-0.0000000E+0	-0.0000000E+0	1.0663056E-9	1.0000075E+0	-999.86969E+0	14.004065E-12	-0.0000000E+0	-0.0000000E+0
121.00000E-3	100.51698E-12	121.00000E-3	-6.3237557E+0	3.5397813E-12	-4.6451554E+0	781.34652E-6	100.49065E-12	121.00000E-3	-3.8459194E+0	3.2746585E-12	-4.6451554E+0	781.34652E-6	886.03946E-12	1.0000000E+0	-2.0672427E+3	25.241911E-12	-0.0000000E+0	-0.0000000E+0	1.1526381E-9	1.0000000E+0	2.3138359E+3	-57.450454E-12	-0.0000000E+0	-0.0000000E+0
120.00000E-3	99.874241E-12	120.00000E-3	-9.5968332E+0	3.5791767E-12	-4.6451554E+0	781.34652E-6	99.822421E-12	120.00000E-3	-3.2546682E+0	3.2641366E-12	-4.6451554E+0	781.34652E-6	806.93624E-12	999.99255E-3	2.8156792E+3	-12.967249E-12	-0.0000000E+0	-0.0000000E+0	940.66921E-12	999.99255E-3	2.8223835E+3	-36.579389E-12	-0.0000000E+0	-0.0000000E+0
119.00000E-3	98.649290E-12	119.00000E-3	-17.172665E+0	3.5694611E-12	-4.6451554E+0	781.34652E-6	98.594820E-12	119.00000E-3	-12.311018E+0	3.3450009E-12	-4.6451554E+0	781.34652E-6	1.0631970E-9	1.0000075E+0	925.63940E+0	-19.589904E-12	-0.0000000E+0	-0.0000000E+0	1.0343241E-9	1.0000075E+0	4.8243833E+3	-85.305270E-12	-0.0000000E+0	-0.0000000E+0
118.00000E-3	97.605368E-12	118.00000E-3	2.3262570E+0	3.6489063E-12	-4.6451554E+0	781.34652E-6	97.719818E-12	118.00000E-3	-11.047234E+0	3.5382036E-12	-4.6451554E+0	781.34652E-6	1.0462373E-9	1.0000000E+0	-9.2379658E+3	-57.674233E-12	-0.0000000E+0	-0.0000000E+0	982.81605E-12	1.0000000E+0	-1.6906580E+3	-89.719933E-12	-0.0000000E+0	-0.0000000E+0
117.00000E-3	96.731539E-12	117.00000E-3	485.93727E-3	3.7147902E-12	-4.6451554E+0	781.34652E-6	96.688699E-12	117.00000E-3	2.5508127E+0	3.3554843E-12	-4.6451554E+0	781.34652E-6	947.53183E-12	1.0000000E+0	-4.4923271E+3	-3.9859526E-12	-0.0000000E+0	-0.0000000E+0	951.38986E-12	1.0000000E+0	-4.3355972E+3	45.803764E-12	-0.0000000E+0	-0.0000000E+0
116.00000E-3	95.680026E-12	116.00000E-3	7.1856332E+0	3.4750610E-12	-4.6451554E+0	781.34652E-6	95.877653E-12	116.00000E-3	-15.219685E+0	3.4428491E-12	-4.6451554E+0	781.34652E-6	968.37616E-12	999.99255E-3	-2.0372275E+3	141.15134E-12	-0.0000000E+0	-0.0000000E+0	901.84621E-12	999.99255E-3	6.4388569E+3	-30.731865E-12	-0.0000000E+0	-0.0000000E+0
115.00000E-3	94.843085E-12	115.00000E-3	426.52538E-3	3.3948358E-12	-4.6451554E+0	781.34652E-6	94.858246E-12	115.00000E-3	-10.892915E+0	3.5330875E-12	-4.6451554E+0	781.34652E-6	900.31249E-12	1.0000075E+0	5.0062070E+3	95.525449E-12	-0.0000000E+0	-0.0000000E+0	923.28034E-12	1.0000075E+0	1.6247532E+3	-78.721529E-12	-0.0000000E+0	-0.0000000E+0
114.00000E-3	93.921738E-12	114.00000E-3	-11.520579E+0	3.4019263E-12	-4.6451554E+0	781.34652E-6	94.084053E-12	114.00000E-3	-12.549796E+0	3.5718579E-12	-4.6451554E+0	781.34652E-6	869.30285E-12	1.0000000E+0	7.0072334E+3	-3.2970521E-12	-0.0000000E+0	-0.0000000E+0	859.93540E-12	1.0000000E+0	-1.4670629E+3	-21.145585E-12	-0.0000000E+0	-0.0000000E+0
113.00000E-3	93.161534E-12	113.00000E-3	-5.3480420E+0	3.4784337E-12	-4.6451554E+0	781.34652E-6	93.150515E-12	113.00000E-3	-5.4506655E+0	3.4760014E-12	-4.6451554E+0	781.34652E-6	863.48112E-12	1.0000000E+0	-1.4721964E+3	-36.318747E-12	-0.0000000E+0	-0.0000000E+0	924.30041E-12	1.0000000E+0	-2.5053013E+3	39.786452E-12	-0.0000000E+0	-0.0000000E+0
112.00000E-3	92.075181E-12	112.00000E-3	-3.2333796E+0	3.4347377E-12	-4.6451554E+0	781.34652E-6	92.101195E-12	112.00000E-3	-11.270482E+0	3.5100722E-12	-4.6451554E+0	781.34652E-6	978.61108E-12	999.99255E-3	-2.7716479E+3	12.806353E-12	-0.0000000E+0	-0.0000000E+0	1.0178018E-9	999.99255E-3	-1.4021287E+3	-26.417400E-12	-0.0000000E+0	-0.0000000E+0
111.00000E-3	91.171022E-12	111.00000E-3	-2.0767233E+0	3.4165834E-12	-4.6451554E+0	781.34652E-6	91.084820E-12	111.00000E-3	4.0659413E+0	3.6379591E-12	-4.6451554E+0	781.34652E-6	939.72563E-12	1.0000075E+0	-2.9995532E+3	-6.2031881E-12	-0.0000000E+0	-0.0000000E+0	997.29791E-12	1.0000075E+0	-6.5624800E+3	-81.436170E-12	-0.0000000E+0	-0.0000000E+0
110.00000E-3	90.281282E-12	110.00000E-3	6.8171573E+0	3.5388964E-12	-4.6451554E+0	781.34652E-6	90.191417E-12	110.00000E-3	-839.50323E-3	3.6404929E-12	-4.6451554E+0	781.34652E-6	882.63941E-12	1.0000000E+0	-5.0067837E+3	-60.625859E-12	-0.0000000E+0	-0.0000000E+0	911.51209E-12	1.0000000E+0	-739.19250E+0	-5.6887971E-12	-0.0000000E+0	-0.0000000E+0
109.00000E-3	89.439428E-12	109.00000E-3	5.1078920E+0	3.5106200E-12	-4.6451554E+0	781.34652E-6	89.335532E-12	109.00000E-3	646.17974E-3	3.5325601E-12	-4.6451554E+0	781.34652E-6	878.69811E-12	999.99255E-3	-130.44713E+0	-4.3988159E-12	-0.0000000E+0	-0.0000000E+0	884.93618E-12	999.99255E-3	42.264854E+0	39.228523E-12	-0.0000000E+0	-0.0000000E+0
108.00000E-3	88.471619E-12	108.00000E-3	1.4757646E+0	3.4859253E-12	-4.6451554E+0	781.34652E-6	88.380081E-12	108.00000E-3	1.3137014E+0	3.6383258E-12	-4.6451554E+0	781.34652E-6	904.53850E-12	1.0000000E+0	3.0724324E+3	63.585512E-12	-0.0000000E+0	-0.0000000E+0	865.07013E-12	1.0000000E+0	-2.4800833E+3	-37.699583E-12	-0.0000000E+0	-0.0000000E+0
107.00000E-3	87.676387E-12	107.00000E-3	-1.4384568E+0	3.2813136E-12	-4.6451554E+0	781.34652E-6	87.751501E-12	107.00000E-3	9.7152615E+0	3.6366353E-12	-4.6451554E+0	781.34652E-6	803.19518E-12	1.0000075E+0	2.6157678E+3	107.26742E-12	-0.0000000E+0	-0.0000000E+0	778.24280E-12	1.0000075E+0	-2.6999509E+3	-42.586826E-12	-0.0000000E+0	-0.0000000E+0
106.00000E-3	87.016165E-12	106.00000E-3	-2.2265172E+0	3.3560862E-12	-4.6451554E+0	781.34652E-6	86.743668E-12	106.00000E-3	-1.0510063E+0	3.7364001E-12	-4.6451554E+0	781.34652E-6	786.29303E-12	1.0000000E+0	322.83740E+0	-1.6026644E-12	-0.0000000E+0	-0.0000000E+0	897.66899E-12	1.0000000E+0	5.3384453E+3	-111.50259E-12	-0.0000000E+0	-0.0000000E+0
105.00000E-3	85.896103E-12	105.00000E-3	1.3066335E+0	3.3650062E-12	-4.6451554E+0	781.34652E-6	85.876348E-12	105.00000E-3	-5.3751588E+0	3.9930038E-12	-4.6451554E+0	781.34652E-6	978.21551E-12	999.99255E-3	-216.64622E+0	-11.660571E-12	-0.0000000E+0	-0.0000000E+0	909.60389E-12	999.99255E-3	4.4701655E+3	-168.52240E-12	-0.0000000E+0	-0.0000000E+0
104.00000E-3	84.985491E-12	104.00000E-3	-6.4872055E+0	3.3210045E-12	-4.6451554E+0	781.34652E-6	84.950019E-12	104.00000E-3	-3.9461699E+0	3.9908550E-12	-4.6451554E+0	781.34652E-6	991.12230E-12	1.0000075E+0	2.0810796E+3	7.8576893E-12	-0.0000000E+0	-0.0000000E+0	922.63502E-12	1.0000075E+0	-667.65265E+0	-54.430280E-12	-0.0000000E+0	-0.0000000E+0
103.00000E-3	83.904467E-12	103.00000E-3	1.3464279E+0	3.3946190E-12	-4.6451554E+0	781.34652E-6	83.982141E-12	103.00000E-3	-356.25541E-3	3.9969096E-12	-4.6451554E+0	781.34652E-6	986.30626E-12	1.0000000E+0	-730.16187E+0	-11.960244E-12	-0.0000000E+0	-0.0000000E+0	919.65829E-12	1.0000000E+0	-3.7863547E+3	19.205085E-12	-0.0000000E+0	-0.0000000E+0
102.00000E-3	83.099944E-12	102.00000E-3	-8.7086401E+0	3.2949472E-12	-4.6451554E+0	781.34652E-6	83.200218E-12	102.00000E-3	6.3214817E+0	3.8919840E-12	-4.6451554E+0	781.34652E-6	882.63247E-12	1.0000000E+0	5.6574575E+3	59.447988E-12	-0.0000000E+0	-0.0000000E+0	830.81292E-12	1.0000000E+0	-2.5398596E+3	103.99169E-12	-0.0000000E+0	-0.0000000E+0
101.00000E-3	82.203348E-12	101.00000E-3	-15.903295E+0	3.2117763E-12	-4.6451554E+0	781.34652E-6	82.373573E-12	101.00000E-3	-3.4366071E+0	3.6804843E-12	-4.6451554E+0	781.34652E-6	815.43633E-12	999.99255E-3	3.8247898E+3	79.087181E-12	-0.0000000E+0	-0.0000000E+0	861.92686E-12	999.99255E-3	4.4873872E+3	135.87237E-12	-0.0000000E+0	-0.0000000E+0
100.00000E-3	81.597597E-12	100.00000E-3	-4.3376012E+0	3.1643737E-12	-4.6451554E+0	781.34652E-6	81.335723E-12	100.00000E-3	-4.7619095E+0	3.7192398E-12	-4.6451554E+0	781.34652E-6	711.83726E-12	1.0000075E+0	-4.8751895E+3	40.821735E-12	-0.0000000E+0	-0.0000000E+0	951.70216E-12	1.0000075E+0	1.8943674E+3	-5.4019584E-12	-0.0000000E+0	-0.0000000E+0
98.999999E-3	80.782180E-12	98.999999E-3	-5.5793686E+0	3.1837907E-12	-4.6451554E+0	781.34652E-6	80.493161E-12	98.999999E-3	-339.38700E-3	3.8508793E-12	-4.6451554E+0	781.34652E-6	841.87346E-12	1.0000000E+0	-2.6825244E+3	14.459108E-12	-0.0000000E+0	-0.0000000E+0	873.18169E-12	1.0000000E+0	-3.2320496E+3	-21.062102E-12	-0.0000000E+0	-0.0000000E+0
97.999997E-3	79.632273E-12	98.000005E-3	-1.1126565E+0	3.1101901E-12	-4.6451554E+0	781.34652E-6	79.701412E-12	98.000005E-3	4.2140055E+0	3.5536684E-12	-4.6451554E+0	781.34652E-6	925.58411E-12	999.99255E-3	-354.14099E+0	22.659780E-12	-0.0000000E+0	-0.0000000E+0	815.51266E-12	999.99255E-3	-2.3605476E+3	145.29603E-12	-0.0000000E+0	-0.0000000E+0
96.999995E-3	79.206260E-12	97.000003E-3	-10.341731E+0	3.1839247E-12	-4.6451554E+0	781.34652E-6	78.848338E-12	97.000003E-3	-1.4481701E+0	3.5443827E-12	-4.6451554E+0	781.34652E-6	691.08469E-12	1.0000000E+0	1.5224031E+3	-15.372221E-12	-0.0000000E+0	-0.0000000E+0	820.83479E-12	1.0000000E+0	1.4538044E+3	71.720699E-12	-0.0000000E+0	-0.0000000E+0
